Symbol,CompanyName,DpmName
KNL,KNOLL INC COM NEW,GTS Securities LLC
KNOP,KNOT OFFSHORE PARTNERS LP COM UNITS,"Wolverine Trading, LLC"
KNSA,KINIKSA PHARMACEUTICALS LTD COM CL A,
KNSL,KINSALE CAP GROUP INC COM,"Wolverine Trading, LLC"
KNTE,KINNATE BIOPHARMA INC COM,
KNX,KNIGHT-SWIFT TRANSN HLDGS INC CL A,Citadel Securities LLC
KO,COCA COLA CO COM,GTS Securities LLC
KOCT,INNOVATOR ETFS TR RUSSELL 2000 P,
KOD,KODIAK SCIENCES INC COM,"Susquehanna Securities, LLC"
KODK,EASTMAN KODAK CO COM NEW,Citadel Securities LLC
KOF,COCA-COLA FEMSA SAB DE CV SPONSORD ADR REP,Morgan Stanley & Co. LLC
KOIN,EXCHANGE TRADED CONCEPTS TR CAPITAL LINK GBL,
KOKU,DBX ETF TR XTRACKERS MSCI,
KOLD,PROSHARES TR II ULSHT BLOOMB GAS,"Susquehanna Securities, LLC"
KOMP,SPDR SER TR S&P KENSHO NEW,
KONAQ,KONA GRILL INC COM,
KOP,KOPPERS HOLDINGS INC COM,Citadel Securities LLC
KOPN,KOPIN CORP COM,Citadel Securities LLC
KOR,CORVUS GOLD INC COM,
KORP,AMERICAN CENTY ETF TR DIVERSIFID CRP,
KORU,DIREXION SHS ETF TR DRX DLYSOKOR3X,
KOS,KOSMOS ENERGY LTD COM,"Wolverine Trading, LLC"
KOSS,KOSS CORP COM,
KPTI,KARYOPHARM THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
KR,KROGER CO COM,"Susquehanna Securities, LLC"
KRA,KRATON CORPORATION COM,"Group One Trading, L.P."
KRBN,KRANESHARES TR GLOBAL CARBON,
KRBP,KIROMIC BIOPHARMA INC COM,
KRC,KILROY RLTY CORP COM,
KRE,SPDR SER TR S&P REGL BKG,"Susquehanna Securities, LLC"
KREF,KKR REAL ESTATE FIN TR INC COM,"Susquehanna Securities, LLC"
KRG,KITE RLTY GROUP TR COM NEW,"Susquehanna Securities, LLC"
KRKR,36KR HOLDINGS INC SPONSORED ADS,
KRMA,GLOBAL X FDS CONSCIOUS COS,
KRMD,REPRO MED SYS INC COM,Citadel Securities LLC
KRNL,KERNEL GROUP HOLDINGS INC CL A SHS,
KRNLU,KERNEL GROUP HOLDINGS INC UNIT,
KRNLW,KERNEL GROUP HOLDINGS INC WT EXP 020226,
KRNT,KORNIT DIGITAL LTD SHS,"Wolverine Trading, LLC"
KRNY,KEARNY FINL CORP MD COM,Citadel Securities LLC
KRO,KRONOS WORLDWIDE INC COM,"Susquehanna Securities, LLC"
KRON,KRONOS BIO INC COM,"Group One Trading, L.P."
KROS,KEROS THERAPEUTICS INC COM,
KRP,KIMBELL RTY PARTNERS LP UNIT,"Susquehanna Securities, LLC"
KRTX,KARUNA THERAPEUTICS INC COM,"Group One Trading, L.P."
KRUS,KURA SUSHI USA INC CL A COM,
KRYS,KRYSTAL BIOTECH INC COM,
KSA,ISHARES TR MSCI SAUDI ARBIA,
KSCD,KRANESHARES TR SML CAP QTY DIVD,
KSICU,KADEM SUSTAINABLE IMPACT CORP UNIT EXP 031726,
KSM,DWS STRATEGIC MUN INCOME TR NE COM,
KSMT,KISMET ACQUISITION ONE CORP SHS,
KSMTU,KISMET ACQUISITION ONE CORP UNIT EX 080625,
KSMTW,KISMET ACQUISITION ONE CORP WT EXP,
KSPN,KASPIEN HOLDINGS INC COM NEW,
KSS,KOHLS CORP COM,Citadel Securities LLC
KSTR,KRANESHARES TR SSE STAR MRKT 50,
KSU,KANSAS CITY SOUTHERN COM NEW,GTS Securities LLC
KSU-,KANSAS CITY SOUTHERN PFD 4%,
KT,KT CORP SPONSORED ADR,"Susquehanna Securities, LLC"
KTB,KONTOOR BRANDS INC COM,"Group One Trading, L.P."
KTCC,KEY TRONIC CORP COM,Belvedere Trading LLC
KTF,DWS MUN INCOME TR COM,
KTH,CORTS TR PECO ENERGY CAP TRIII CORTS 8.00%,
KTN,CREDIT-ENHANCED CORTS TR AON CORTS 8.205%,
KTOS,KRATOS DEFENSE & SEC SOLUTIONS COM NEW,"Susquehanna Securities, LLC"
KTRA,KINTARA THERAPEUTICS INC COM,
KUKE,KUKE MUSIC HLDG LTD SPONSORED ADS,
KURA,KURA ONCOLOGY INC COM,"Susquehanna Securities, LLC"
KURE,KRANESHARES TR MSCI ALL CHINA,
KURI,ALKURI GLOBAL ACQUISITION CORP COM CL A,
KURIU,ALKURI GLOBAL ACQUISITION CORP UNIT EX 010128,
KURIW,ALKURI GLOBAL ACQUISITION CORP WT EXP 020928,
KVHI,KVH INDS INC COM,
KVLE,KRANESHARES TR KFA VAL LIN DYNM,
KVSA,KHOSLA VENTURES ACQUISITION CO CL A,
KVSB,KHOSLA VENTURES ACQUSTN CO II COM CL A,
KVSC,KHOSLA VENTURES ACQUT CO III COM CL A,
KW,KENNEDY-WILSON HOLDINGS INC COM,Belvedere Trading LLC
KWAC,KINGSWOOD ACQUISITION CORP COM CL A,
KWAC+,KINGSWOOD ACQUISITION CORP WT EXP 050127,
KWAC=,KINGSWOOD ACQUISITION CORP UNIT EX 050127,
KWEB,KRANESHARES TR CSI CHI INTERNET,Citadel Securities LLC
KWR,QUAKER CHEM CORP COM,
KWT,ISHARES TR MSCI KUWAIT ETF,
KXI,ISHARES TR GLB CNSM STP ETF,
KXIN,KAIXIN AUTO HLDGS SHS,
KXINW,KAIXIN AUTO HLDGS WT EXP 043024,
KYMR,KYMERA THERAPEUTICS INC COM,
KYN,KAYNE ANDERSON ENERGY INFRSTR COM,"Wolverine Trading, LLC"
KYSRW,KEY ENERGY SVCS INC DEL WT EXP 121521,
KYSVW,KEY ENERGY SVCS INC DEL WT EXP 121520,
KZIA,KAZIA THERAPEUTICS LTD SPONSORED ADR,
KZR,KEZAR LIFE SCIENCES INC COM,
L,LOEWS CORP COM,"Susquehanna Securities, LLC"
LABD,DIREXION SHS ETF TR DAILY S&P BIOTEC,"Wolverine Trading, LLC"
LABP,LANDOS BIOPHARMA INC COM,
LABU,DIREXION SHS ETF TR SP BIOTCH BL NEW,Citadel Securities LLC
LAC,LITHIUM AMERS CORP NEW COM NEW,"Group One Trading, L.P."
LACQ,LEISURE ACQUISITION CORP COM,
LACQU,LEISURE ACQUISITION CORP UNIT EXP 000022,
LACQW,LEISURE ACQUISITION CORP WT EXP,
LAD,LITHIA MTRS INC CL A,"Susquehanna Securities, LLC"
LADR,LADDER CAP CORP CL A,"Susquehanna Securities, LLC"
LAIX,LAIX INC ADS,
LAKE,LAKELAND INDS INC COM,"Susquehanna Securities, LLC"
LAMR,LAMAR ADVERTISING CO NEW CL A,GTS Securities LLC
LANC,LANCASTER COLONY CORP COM,
LAND,GLADSTONE LD CORP COM,"Wolverine Trading, LLC"
LANDM,GLADSTONE LD CORP 5.000% CUM PFD D,
LANDO,GLADSTONE LD CORP PFD SER B 6%,
LARK,LANDMARK BANCORP INC COM,
LASR,NLIGHT INC COM,Citadel Securities LLC
LATN,UNION ACQUISITION CORP II SHS,
LATNU,UNION ACQUISITION CORP II UNIT,
LATNW,UNION ACQUISITION CORP II WT EXP 040125,
LAUR,LAUREATE EDUCATION INC CL A,"Group One Trading, L.P."
LAWS,LAWSON PRODS INC COM,
LAZ,LAZARD LTD SHS A,"Susquehanna Securities, LLC"
LAZR,LUMINAR TECHNOLOGIES INC COM CL A,Citadel Securities LLC
LAZY,LAZYDAYS HLDGS INC COM,
LB,L BRANDS INC COM,GTS Securities LLC
LBAI,LAKELAND BANCORP INC COM,
LBAY,TIDAL ETF TR LEATHERBACK LNG,
LBC,LUTHER BURBANK CORP COM,
LBJ,DIREXION SHS ETF TR DAILY LATIN AMER,"Susquehanna Securities, LLC"
LBPH,LONGBOARD PHARMACEUTICALS INC COM,
LBPS,4D PHARMA PLC SPONSORED ADS,
LBPSW,4D PHARMA PLC WT EXP 032226,
LBRDA,LIBERTY BROADBAND CORP COM SER A,"Susquehanna Securities, LLC"
LBRDK,LIBERTY BROADBAND CORP COM SER C,"Wolverine Trading, LLC"
LBRDP,LIBERTY BROADBAND CORP CUM PFD SR A,
LBRT,LIBERTY OILFIELD SVCS INC COM CL A,Belvedere Trading LLC
LBTYA,LIBERTY GLOBAL PLC SHS CL A,GTS Securities LLC
LBTYB,LIBERTY GLOBAL PLC SHS CL B,
LBTYK,LIBERTY GLOBAL PLC SHS CL C,Citadel Securities LLC
LC,LENDINGCLUB CORP COM NEW,Citadel Securities LLC
LCAAU,L CATTERTON ASIA ACQUISITION UNIT EXP 031126,
LCAHU,LANDCADIA HOLDINGS IV INC UNIT EX 050125,
LCAP,LIONHEART ACQUISITION CORP II COM CL A,
LCAPU,LIONHEART ACQUISITION CORP II UNIT EX 081325,
LCAPW,LIONHEART ACQUISITION CORP II WT EXP 021426,
LCG,NORTHERN LTS FD TR IV STERLING CAPITAL,
LCI,LANNET INC COM,"Susquehanna Securities, LLC"
LCII,LCI INDS COM,Morgan Stanley & Co. LLC
LCNB,LCNB CORP COM,
LCR,LEUTHOLD FDS INC CORE ETF,
LCTX,LINEAGE CELL THERAPEUTICS INC COM,"Group One Trading, L.P."
LCUT,LIFETIME BRANDS INC COM,
LCY,LANDCADIA HOLDINGS III INC COM CL A,
LCYAU,LANDCADIA HOLDINGS III INC UNIT EX,
LCYAW,LANDCADIA HOLDINGS III INC WT EXP 100127,
LD,BARCLAYS BANK PLC ETN DJUBSLEAD 38,
LDEM,ISHARES TR ESG MSCI EM LDRS,
LDHAU,LDH GROWTH CORP I UNIT EX 031726,
LDI,LOANDEPOT INC COM CL A,
LDL,LYDALL INC DEL COM,"Wolverine Trading, LLC"
LDOS,LEIDOS HOLDINGS INC COM,"Group One Trading, L.P."
LDP,COHEN & STEERS LTD DURATION PF COM,
LDRS,INNOVATOR ETFS TR IBD ETF LEADERS,
LDSF,FIRST TR EXCHNG TRADED FD VIII LOW DUR STRTGC,
LDUR,PIMCO ETF TR ENHNCD LW DUR AC,
LE,LANDS END INC NEW COM,"Susquehanna Securities, LLC"
LEA,LEAR CORP COM NEW,"Susquehanna Securities, LLC"
LEAD,SIREN ETF TR DIVCN LDRS ETF,
LEAF,LEAF GROUP LTD COM,"Group One Trading, L.P."
LEAP,RIBBIT LEAP LTD SHS CL A,
LEAP+,RIBBIT LEAP LTD WT EXP 090925,
LEAP=,RIBBIT LEAP LTD UNIT EX 090925,
LECO,LINCOLN ELEC HLDGS INC COM,Citadel Securities LLC
LEDS,SEMILEDS CORP COM NEW,
LEE,LEE ENTERPRISES INC COM,"Wolverine Trading, LLC"
LEG,LEGGETT & PLATT INC COM,"Susquehanna Securities, LLC"
LEGAU,LEAD EDGE GROWTH OPRTUNTS LTD UNIT EX 040126,
LEGH,LEGACY HOUSING CORP COM,
LEGN,LEGEND BIOTECH CORP SPONSORED ADS,Citadel Securities LLC
LEGO,LEGATO MERGER CORP COM,
LEGOU,LEGATO MERGER CORP UNIT EX 123125,
LEGOW,LEGATO MERGER CORP WT EXP 123125,
LEGR,FIRST TR EXCHANGE-TRADED FD VI INDXX INOVTV ETF,
LEJU,LEJU HLDGS LTD SPONSORED ADS,"Susquehanna Securities, LLC"
LEMB,ISHARES INC JP MORGAN EM ETF,"Susquehanna Securities, LLC"
LEN,LENNAR CORP CL A,Citadel Securities LLC
LEN.B,LENNAR CORP CL B,
LEND,AMPLIFY ETF TR CRWDBURAU ONLINE,
LENSF,PRESBIA PLC SHS,
LEO,BNY MELLON STRATEGIC MUNS INC COM,
LESL,LESLIES INC COM,"Susquehanna Securities, LLC"
LEU,CENTRUS ENERGY CORP CL A,
LEVI,LEVI STRAUSS & CO NEW CL A COM STK,Citadel Securities LLC
LEVL,LEVEL ONE BANCORP INC COM,
LEVLP,LEVEL ONE BANCORP INC 7.5% DP SH PFD B,
LEXX,LEXARIA BIOSCIENCE CORP COM NEW,
LEXXW,LEXARIA BIOSCIENCE CORP WT EXP 011126,
LFC,CHINA LIFE INS CO LTD SPON ADR REP H,"Susquehanna Securities, LLC"
LFEQ,VANECK VECTORS ETF TR LONG TREND ETF,
LFMD,LIFEMD INC COM,Belvedere Trading LLC
LFT,LUMENT FINANCE TRUST INC COM,
LFTR,LEFTERIS ACQUISITION CORP COM CL A,
LFTRU,LEFTERIS ACQUISITION CORP UNIT EX,
LFTRW,LEFTERIS ACQUISITION CORP WT EXP 102325,
LFUS,LITTELFUSE INC COM,"Susquehanna Securities, LLC"
LFVN,LIFEVANTAGE CORP COM NEW,Belvedere Trading LLC
LGAC,LAZARD GROWTH ACQUISITION CORP SHS,
LGACU,LAZARD GROWTH ACQUISITION CORP UNIT,
LGACW,LAZARD GROWTH ACQUISITION CORP WT EXP 021026,
LGF.A,LIONS GATE ENTMNT CORP CL A VTG,"Group One Trading, L.P."
LGF.B,LIONS GATE ENTMNT CORP CL B NON VTG,"Group One Trading, L.P."
LGH,NORTHERN LTS FD TR III HCM DEFEN 500,
LGHL,LION GROUP HOLDING LTD ADS,
LGHLW,LION GROUP HOLDING LTD WT EXP 061725,
LGI,LAZARD GLOBAL TOTAL RETURN & I COM,
LGIH,LGI HOMES INC COM,"Wolverine Trading, LLC"
LGL,LGL GROUP INC COM,
LGL+,LGL GROUP INC WT EXP 111625,
LGLV,SPDR SER TR SSGA US LRG ETF,
LGND,LIGAND PHARMACEUTICALS INC COM NEW,"Wolverine Trading, LLC"
LGOV,FIRST TR EXCHANGE-TRADED FD IV LNG DUR OPRTUN,
LGV=,LONGVIEW ACQUISITION CORP II UNIT,
LGVN,LONGEVERON INC COM,
LH,LABORATORY CORP AMER HLDGS COM NEW,Morgan Stanley & Co. LLC
LHAA,LERER HIPPEAU ACQUISITION CORP CL A,
LHC,LEO HLDGS CORP II COM CL A,
LHC+,LEO HLDGS CORP II WT EXP 010728,
LHC=,LEO HLDGS CORP II UNIT EX,
LHCG,LHC GROUP INC COM,"Wolverine Trading, LLC"
LHDX,LUCIRA HEALTH INC COM,
LHX,L3HARRIS TECHNOLOGIES INC COM,"Susquehanna Securities, LLC"
LI,LI AUTO INC SPONSORED ADS,Citadel Securities LLC
LIFE,ATYR PHARMA INC COM NEW,
LII,LENNOX INTL INC COM,"Wolverine Trading, LLC"
LIII=,LEO HOLDINGS III CORP UNIT,
LILA,LIBERTY LATIN AMERICA LTD COM CL A,
LILAK,LIBERTY LATIN AMERICA LTD COM CL C,"Wolverine Trading, LLC"
LIN,LINDE PLC SHS,"Susquehanna Securities, LLC"
LINC,LINCOLN EDL SVCS CORP COM,"Susquehanna Securities, LLC"
LIND,LINDBLAD EXPEDITIONS HLDGS INC COM,
LINK,INTERLINK ELECTRS INC COM NEW,
LINUF,LINIU TECHNOLOGY GROUP SHS,
LINX,LINX SA SPONSORED ADS,
LIQT,LIQTECH INTL INC COM,
LIT,GLOBAL X FDS LITHIUM BTRY ETF,Belvedere Trading LLC
LITB,LIGHTINTHEBOX HLDG CO LTD SPONSORED ADR,
LITE,LUMENTUM HLDGS INC COM,Citadel Securities LLC
LIV,EMLES TR HOME ETF,
LIVE,LIVE VENTURES INC COM NEW,
LIVK,LIV CAP ACQUISITION CORP CL A,
LIVKU,LIV CAP ACQUISITION CORP UNIT EX,
LIVKW,LIV CAP ACQUISITION CORP WT EXP 121324,
LIVN,LIVANOVA PLC SHS,GTS Securities LLC
LIVX,LIVEXLIVE MEDIA INC COM NEW,Citadel Securities LLC
LIXT,LIXTE BIOTECHNOLOGY HLDGS INC COM,
LIXTW,LIXTE BIOTECHNOLOGY HLDGS INC WT EXP 010125,
LIZI,LIZHI INC ADS,
LJAQ,LIGHTJUMP ACQUISITION CORP COM,
LJAQU,LIGHTJUMP ACQUISITION CORP UNIT EX 010626,
LJAQW,LIGHTJUMP ACQUISITION CORP WT EXP 011226,
LJPC,LA JOLLA PHARMACEUTICAL CO COM PAR $.0001 2,"Group One Trading, L.P."
LKCO,LUOKUNG TECHNOLOGY CORP SHS,
LKFN,LAKELAND FINL CORP COM,"Susquehanna Securities, LLC"
LKNCY,LUCKIN COFFEE INC SPONSORED ADS,"Susquehanna Securities, LLC"
LKOR,FLEXSHARES TR CR SCORED LONG,
LKQ,LKQ CORP COM,GTS Securities LLC
LKSDQ,LSC COMMUNICATIONS INC COM,
LL,LUMBER LIQUIDATORS HLDGS INC COM,GTS Securities LLC
LLIT,LIANLUO SMART LTD COM CL A NEW,
LLNW,LIMELIGHT NETWORKS INC COM,Morgan Stanley & Co. LLC
LLY,LILLY ELI & CO COM,Citadel Securities LLC
LMACA,LIBERTY MEDIA ACQUISITION CORP COM SR A,
LMACU,LIBERTY MEDIA ACQUISITION CORP UNIT EX 012226,
LMACW,LIBERTY MEDIA ACQUISITION CORP WT EXP 012226,
LMAO,LMF ACQUISITION OPPORTUNIT INC CL A COM,
LMAOU,LMF ACQUISITION OPPORTUNIT INC UNIT,
LMAOW,LMF ACQUISITION OPPORTUNIT INC WT EXP 012626,
LMAT,LEMAITRE VASCULAR INC COM,"Group One Trading, L.P."
LMB,LIMBACH HLDGS INC COM,
LMBS,FIRST TR EXCHANGE-TRADED FD IV FST LOW OPPT EFT,
LMFA,LM FDG AMER INC COM NEW,
LMND,LEMONADE INC COM,Citadel Securities LLC
LMNL,LIMINAL BIOSCIENCES INC COM,
LMNR,LIMONEIRA CO COM,
LMNX,LUMINEX CORP DEL COM,
LMPX,LMP AUTOMOTIVE HLDGS INC COM,
LMRK,LANDMARK INFRASTRCTUR PARTR LP COM UNIT LTD,"Wolverine Trading, LLC"
LMRKN,LANDMARK INFRASTRCTUR PARTR LP 7% CNV PFD UNT C,
LMRKO,LANDMARK INFRASTRCTUR PARTR LP 7.9% PFD UNIT B,
LMRKP,LANDMARK INFRASTRCTUR PARTR LP 8% CUM PFD A,
LMST,LIMESTONE BANCORP INC COM,
LMT,LOCKHEED MARTIN CORP COM,"Susquehanna Securities, LLC"
LNC,LINCOLN NATL CORP IND COM,"Susquehanna Securities, LLC"
LND,BRASILAGRO COMPANHIA BRASILEIR SPONSORED ADR,
LNDC,LANDEC CORP COM,"Susquehanna Securities, LLC"
LNFA,L&F ACQUISITION CORP SHS CL A,
LNFA+,L&F ACQUISITION CORP WT EXP 052327,
LNFA=,L&F ACQUISITION CORP UNIT EXP,
LNG,CHENIERE ENERGY INC COM NEW,"Wolverine Trading, LLC"
LNN,LINDSAY CORP COM,Citadel Securities LLC
LNSR,LENSAR INC COM,
LNT,ALLIANT ENERGY CORP COM,Citadel Securities LLC
LNTH,LANTHEUS HLDGS INC COM,"Susquehanna Securities, LLC"
LOAN,MANHATTAN BRDG CAP INC COM,
LOB,LIVE OAK BANCSHARES INC COM,"Wolverine Trading, LLC"
LOCO,EL POLLO LOCO HLDGS INC COM,Morgan Stanley & Co. LLC
LODE,COMSTOCK MNG INC COM NEW,Citadel Securities LLC
LOGC,LOGICBIO THERAPEUTICS INC COM,
LOGI,LOGITECH INTL S A SHS,Citadel Securities LLC
LOKB,LIVE OAK ACQUISITION CORP II COM CL A,
LOKB+,LIVE OAK ACQUISITION CORP II WT EXP 120725,
LOKB=,LIVE OAK ACQUISITION CORP II UNIT EX,
LOKM=,LIVE OAK MOBILITY ACQUISI CORP UNUT EX 030128,
LOMA,LOMA NEGRA C I A S A MTN 144A SPONSORED ADS,"Group One Trading, L.P."
LOOP,LOOP INDS INC COM,Belvedere Trading LLC
LOPE,GRAND CANYON ED INC COM,GTS Securities LLC
LOPP,GABELLI ETFS TRUST LOVE OUR PLANET,
LORL,LORAL SPACE & COM INC COM,GTS Securities LLC
LOTZ,CARLOTZ INC COM CL A,"Susquehanna Securities, LLC"
LOTZW,CARLOTZ INC WT EXP 022626,
LOUP,INNOVATOR ETFS TR LOUP FRONTIER,Belvedere Trading LLC
LOV,SPARK NETWORKS SE SPONSORED ADR,Belvedere Trading LLC
LOVE,LOVESAC COMPANY COM,"Susquehanna Securities, LLC"
LOW,LOWES COS INC COM,Citadel Securities LLC
LOWC,SPDR INDEX SHS FDS LOW CARBON ETF,
LPCN,LIPOCINE INC NEW COM,"Susquehanna Securities, LLC"
LPG,DORIAN LPG LTD SHS USD,
LPI,LAREDO PETROLEUM INC COM,Morgan Stanley & Co. LLC
LPL,LG DISPLAY CO LTD SPONS ADR REP,"Susquehanna Securities, LLC"
LPLA,LPL FINL HLDGS INC COM,Citadel Securities LLC
LPRO,OPEN LENDING CORP COM CL A,"Wolverine Trading, LLC"
LPSN,LIVEPERSON INC COM,GTS Securities LLC
LPTH,LIGHTPATH TECHNOLOGIES INC COM CL A,
LPTX,LEAP THERAPEUTICS INC COM,
LPX,LOUISIANA PAC CORP COM,"Wolverine Trading, LLC"
LQD,ISHARES TR IBOXX INV CP ETF,"Susquehanna Securities, LLC"
LQDA,LIQUIDIA CORPORATION COM NEW,
LQDH,ISHARES U S ETF TR INT RT HDG C B,Belvedere Trading LLC
LQDI,ISHARES U S ETF TR INFLATION HEDG,
LQDT,LIQUIDITY SERVICES INC COM,
LRCX,LAM RESEARCH CORP COM,Citadel Securities LLC
LRGE,LEGG MASON ETF INVT TR CLEARBRIDEG LR,
LRGF,ISHARES TR MSCI USA MULTIFT,Belvedere Trading LLC
LRMR,LARIMAR THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
LRN,STRIDE INC COM,"Wolverine Trading, LLC"
LRNZ,LISTED FD TR TRUESHS TECH AI,
LSAF,TWO RDS SHARED TR LDRSHS ALPFACT,
LSAQ,LIFESCI ACQUISITION II CORP COM,
LSAT,TWO RDS SHARED TR LEASERSHS ALPHAF,
LSBK,LAKE SHORE BANCORP INC COM,
LSCC,LATTICE SEMICONDUCTOR CORP COM,Citadel Securities LLC
LSEA,LANDSEA HOMES CORP COM,
LSEAW,LANDSEA HOMES CORP WT EXP 010726,
LSF,LAIRD SUPERFOOD INC COM STK,
LSI,LIFE STORAGE INC COM,"Wolverine Trading, LLC"
LSLT,PACER FDS TR SALT LOW TRUBETA,
LSPD,LIGHTSPEED POS INC SUB VTG SHS,
LSST,NATIXIS ETF TR LOOMIS SAYLES,
LSTR,LANDSTAR SYS INC COM,Citadel Securities LLC
LSXMA,LIBERTY MEDIA CORP DEL COM A SIRIUSXM,"Susquehanna Securities, LLC"
LSXMB,LIBERTY MEDIA CORP DEL COM B SIRIUSXM,
LSXMK,LIBERTY MEDIA CORP DEL COM C SIRIUSXM,"Susquehanna Securities, LLC"
LTBR,LIGHTBRIDGE CORP COM,
LTC,LTC PPTYS INC COM,
LTHM,LIVENT CORP COM,"Wolverine Trading, LLC"
LTL,PROSHARES TR PSHS UL TELE ETF,
LTMAQ,LATAM AIRLS GROUP S A SPONSORED ADS,"Susquehanna Securities, LLC"
LTPZ,PIMCO ETF TR 15+ YR US TIPS,"Susquehanna Securities, LLC"
LTRN,LANTERN PHARMA INC COM,
LTRPA,LIBERTY TRIPADVISOR HLDGS INC COM SER A,"Susquehanna Securities, LLC"
LTRPB,LIBERTY TRIPADVISOR HLDGS INC COM SER B,
LTRX,LANTRONIX INC COM NEW,
LU,LUFAX HOLDING LTD ADS REP SHS CL A,Citadel Securities LLC
LUB,LUBYS INC COM,
LULU,LULULEMON ATHLETICA INC COM,Citadel Securities LLC
LUMN,LUMEN TECHNOLOGIES INC COM,Citadel Securities LLC
LUMO,LUMOS PHARMA INC COM,Morgan Stanley & Co. LLC
LUNA,LUNA INNOVATIONS COM,
LUNG,PULMONX CORP COM,"Susquehanna Securities, LLC"
LUV,SOUTHWEST AIRLS CO COM,GTS Securities LLC
LUXA,LUX HEALTH TECH ACQUISITION CO COM CL A,
LUXAU,LUX HEALTH TECH ACQUISITION CO UNIT EXP 113027,
LUXAW,LUX HEALTH TECH ACQUISITION CO WT EXP 113027,
LUXE,EMLES TR LUXURY GOODS ETF,
LVHD,LEGG MASON ETF INVT TR L VOL H DIV ETF,
LVHI,LEGG MASON ETF INVT TR INT LW VTY HGH,
LVOL,AMERICAN CENTY ETF TR LOW VOLATILITY,
LVRAU,LEVERE HOLDINGS CORP UNIT EXP 030926,
LVS,LAS VEGAS SANDS CORP COM,Morgan Stanley & Co. LLC
LVTX,LAVA THERAPEUTICS NV SHS,
LW,LAMB WESTON HLDGS INC COM,"Group One Trading, L.P."
LWAC,LOCUST WALK ACQUISITION CORP COM CL A,
LWACU,LOCUST WALK ACQUISITION CORP UNIT EX 123125,
LWACW,LOCUST WALK ACQUISITION CORP WT EXP 123125,
LWAY,LIFEWAY FOODS INC COM,
LX,LEXINFINTECH HLDGS LTD ADR,"Susquehanna Securities, LLC"
LXEH,LIXIANG ED HLDG CO LTD ADS,
LXFR,LUXFER HOLDINGS PLC SHS,"Wolverine Trading, LLC"
LXP,LEXINGTON REALTY TRUST COM,"Susquehanna Securities, LLC"
LXP-C,LEXINGTON REALTY TRUST PFD CONV SER C,
LXRX,LEXICON PHARMACEUTICALS INC COM NEW,"Susquehanna Securities, LLC"
LXU,LSB INDS INC COM,Citadel Securities LLC
LYB,LYONDELLBASELL INDUSTRIES N V SHS - A -,"Susquehanna Securities, LLC"
LYFE,2ND VOTE FDS 2NDVOTE LIFE NEU,
LYFT,LYFT INC CL A COM,Morgan Stanley & Co. LLC
LYG,LLOYDS BANKING GROUP PLC SPONSORED ADR,Citadel Securities LLC
LYL,DRAGON VICTORY INTL LTD SHS,
LYRA,LYRA THERAPEUTICS INC COM,
LYTS,LSI INDS INC COM,"Susquehanna Securities, LLC"
LYV,LIVE NATION ENTERTAINMENT INC COM,"Susquehanna Securities, LLC"
LZB,LA Z BOY INC COM,"Susquehanna Securities, LLC"
M,MACYS INC COM,GTS Securities LLC
MA,MASTERCARD INCORPORATED CL A,Citadel Securities LLC
MAA,MID-AMER APT CMNTYS INC COM,"Wolverine Trading, LLC"
MAA-I,MID-AMER APT CMNTYS INC PFD SER I,
MAAC,MONTES ARCHIMEDES ACQUISITION COM CL A,
MAACU,MONTES ARCHIMEDES ACQUISITION UNIT EXP 093025,
MAACW,MONTES ARCHIMEDES ACQUISITION WT EX,
MAAX,VANECK VECTORS ETF TR MUNI ALOCATN ETF,
MAC,MACERICH CO COM,Citadel Securities LLC
MACA,MORINGA ACQUISITION CORP CL A SHS,
MACAU,MORINGA ACQUISITION CORP UNIT EX 021626,
MACAW,MORINGA ACQUISITION CORP WT EXP 022228,
MACC=,MISSION ADVANCEMENT CORP UNIT,
MACK,MERRIMACK PHARMACEUTICALS INC COM NEW,"Susquehanna Securities, LLC"
MACQU,MCAP ACQUISITION CORP UNIT EX 021830,
MACU,MALLARD ACQUISITION CORP COM,
MACUU,MALLARD ACQUISITION CORP UNIT EXP 063027,
MACUW,MALLARD ACQUISITION CORP WT EXP 063027,
MAG,MAG SILVER CORP COM,"Susquehanna Securities, LLC"
MAGA,ETF SER SOLUTIONS POINT BRIDGE GOP,Belvedere Trading LLC
MAGS,MAGAL SECURITY SYS LTD ORD,
MAIN,MAIN STR CAP CORP COM,"Group One Trading, L.P."
MAMB,NORTHERN LTS FD TR IV MONARCH AMBASADR,
MAN,MANPOWERGROUP INC COM,Citadel Securities LLC
MANH,MANHATTAN ASSOCIATES INC COM,"Wolverine Trading, LLC"
MANT,MANTECH INTERNATIONAL CORP CL A,Citadel Securities LLC
MANU,MANCHESTER UTD PLC NEW ORD CL A,"Susquehanna Securities, LLC"
MAR,MARRIOTT INTL INC NEW CL A,GTS Securities LLC
MARA,MARATHON DIGITAL HOLDINGS INC COM,"Wolverine Trading, LLC"
MARB,FIRST TR EXCH TRADED FD III MERGER ARBITRA,
MARK,REMARK HLDGS INC COM,Citadel Securities LLC
MARPS,MARINE PETE TR UNIT BEN INT,
MARZ,LISTED FD TR TRUESHARES STRUC,
MAS,MASCO CORP COM,Morgan Stanley & Co. LLC
MASI,MASIMO CORP COM,"Susquehanna Securities, LLC"
