Symbol,CompanyName,DpmName
PSMR,PACER FDS TR SWAN SOS MODERAT,
PSMT,PRICESMART INC COM,"Susquehanna Securities, LLC"
PSN,PARSONS CORPORATION COM,"Wolverine Trading, LLC"
PSNL,PERSONALIS INC COM,
PSO,PEARSON PLC SPONSORED ADR,Belvedere Trading LLC
PSP,INVESCO EXCHANGE TRADED FD TR GBL LISTED PVT,"Susquehanna Securities, LLC"
PSQ,PROSHARES TR SHORT QQQ NEW,"Susquehanna Securities, LLC"
PSR,INVESCO ACTIVELY MANAGED ETF ACTIVE US REAL,
PST,PROSHARES TR PSHS ULSHT 7-10Y,Citadel Securities LLC
PSTG,PURE STORAGE INC CL A,Citadel Securities LLC
PSTH,PERSHING SQUARE TONTINE HLDGS COM CL A,Citadel Securities LLC
PSTH+,PERSHING SQUARE TONTINE HLDGS WT EXP 072425,
PSTHU,Pershing Square Tontine Holdings,
PSTI,PLURISTEM THERAPEUTICS INC COM NEW,Citadel Securities LLC
PSTL,POSTAL REALTY TRUST INC CL A,
PSTV,PLUS THERAPEUTICS INC COM NEW,
PSTX,POSEIDA THERAPEUTICS INC COM,
PSX,PHILLIPS 66 COM,"Susquehanna Securities, LLC"
PSXP,PHILLIPS 66 PARTNERS LP COM UNIT REP INT,"Susquehanna Securities, LLC"
PT,PINTEC TECHNOLOGY HLDGS LTD SPONSORED ADS,
PTA,COHEN & STEERS TAX ADVAN PFD S COM,
PTBD,PACER FDS TR TRENDPILOT US BD,
PTC,PTC INC COM,GTS Securities LLC
PTCT,PTC THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
PTE,POLARITYTE INC COM,"Group One Trading, L.P."
PTEN,PATTERSON-UTI ENERGY INC COM,Citadel Securities LLC
PTEU,PACER FDS TR TRENDPILOT EUR,
PTF,INVESCO EXCHANGE TRADED FD TR DWA TECHNOLOGY,
PTGX,PROTAGONIST THERAPEUTICS INC COM,
PTH,INVESCO EXCHANGE TRADED FD TR DWA HEALTHCARE,
PTIC,PROPTECH INVESTMENT CORP II COM CL A,
PTICU,PROPTECH INVESTMENT CORP II UNIT EX,
PTICW,PROPTECH INVESTMENT CORP II WT EX 120827,
PTIN,PACER FDS TR TRENDPILOT INTL,
PTK,PTK ACQUISITION CORP COM,
PTK+,PTK ACQUISITION CORP WT EXP 121227,
PTK=,PTK ACQUISITION CORP UNIT,
PTLC,PACER FDS TR TRENDP US LAR CP,Belvedere Trading LLC
PTMC,PACER FDS TR TRENDP US MID CP,
PTMN,PORTMAN RIDGE FIN CORP COM,"Wolverine Trading, LLC"
PTN,PALATIN TECHNOLOGIES INC COM PAR $ .01,
PTNQ,PACER FDS TR TRENDP 100 ETF,Belvedere Trading LLC
PTNR,PARTNER COMMUNICATIONS CO LTD ADR,
PTOCU,PINE TECHNOLOGY ACQUISITN CORP UNIT EX 033128,
PTON,PELOTON INTERACTIVE INC CL A COM,Morgan Stanley & Co. LLC
PTPI,PETROS PHARMACEUTICALS INC COM,
PTR,PETROCHINA CO LTD SPONSORED ADR,GTS Securities LLC
PTRS,PARTNERS BANCORP COM,
PTSI,P A M TRANSN SVCS INC COM,
PTVCA,PROTECTIVE INS CORP CL A,
PTVCB,PROTECTIVE INS CORP CL B,
PTVE,PACTIV EVERGREEN INC COM,
PTY,PIMCO CORPORATE & INCOME OPPOR COM,
PUBM,PUBMATIC INC COM CL A,
PUCK,GOAL ACQUISITIONS CORP COM,
PUCKU,GOAL ACQUISITIONS CORP UNIT,
PUCKW,GOAL ACQUISITIONS CORP WT EXP 021126,
PUI,INVESCO EXCHANGE TRADED FD TR DWA UTILS MUMT,
PUK,PRUDENTIAL PLC ADR,
PUK-,PRUDENTIAL PLC 6.75% PERP SUB,
PUK-A,PRUDENTIAL PLC PER SUB 6.50%,
PULM,PULMATRIX INC COM NEW,
PULS,PGIM ETF TR ULTRA SHORT,
PUMP,PROPETRO HLDG CORP COM,"Wolverine Trading, LLC"
PUTW,WISDOMTREE TR CBOE S&P 500,
PUYI,PUYI INC ADS,
PV,PRIMAVERA CAPITAL ACQUIST CORP SHS CL A,
PV+,PRIMAVERA CAPITAL ACQUIST CORP WT EXP 011926,
PV=,PRIMAVERA CAPITAL ACQUIST CORP UNIT EX 011926,
PVAC,PENN VA CORP COM,"Wolverine Trading, LLC"
PVBC,PROVIDENT BANCORP INC COM NEW,
PVG,PRETIUM RES INC COM,"Group One Trading, L.P."
PVH,PVH CORPORATION COM,Citadel Securities LLC
PVI,INVESCO EXCH TRADED FD TR II VRDO TAX FREE,
PVL,PERMIANVILLE RTY TR TR UNIT,"Wolverine Trading, LLC"
PW,POWER REIT COM,
PW-A,POWER REIT PFD SER A 7.75%,
PWB,INVESCO EXCHANGE TRADED FD TR DYNMC LRG GWTH,
PWC,INVESCO EXCHANGE TRADED FD TR DYNMC MKT ETF,
PWFL,POWERFLEET INC COM,Belvedere Trading LLC
PWOD,PENNS WOODS BANCORP INC COM,
PWR,QUANTA SVCS INC COM,Citadel Securities LLC
PWS,PACER FDS TR WEALTHSHIELD,
PWV,INVESCO EXCHANGE TRADED FD TR DYNMC LRG VALU,
PWZ,INVESCO EXCH TRADED FD TR II CALIF AMT MUN,
PXD,PIONEER NAT RES CO COM,GTS Securities LLC
PXE,INVESCO EXCHANGE TRADED FD TR DYNMC ENRG EXP,
PXF,INVESCO EXCH TRADED FD TR II FTSE RAFI DEV,
PXH,INVESCO EXCH TRADED FD TR II FTSE RAFI EMNG,Belvedere Trading LLC
PXI,INVESCO EXCHANGE TRADED FD TR DWA ENERGY MNT,
PXJ,INVESCO EXCHANGE TRADED FD TR DYNMC OIL GAS,"Susquehanna Securities, LLC"
PXLW,PIXELWORKS INC COM NEW,"Wolverine Trading, LLC"
PXQ,INVESCO EXCHANGE TRADED FD TR DYNMC NETWRNG,
PXS,PYXIS TANKERS INC COM,
PXSAP,PYXIS TANKERS INC 7.75% CNV PFD A,
PXSAW,PYXIS TANKERS INC WT EXP 091525,
PY,PRINCIPAL EXCHANGE-TRADED FDS PRNCPL VLU ETF,
PYN,PIMCO NEW YORK MUN INCOME FD I COM,
PYPD,POLYPID LTD SHS,
PYPE,UBS AG LONDON BRANCH ETRACS NYSE,
PYPL,PAYPAL HLDGS INC COM,Citadel Securities LLC
PYR,PYROGENESIS CDA INC COM,
PYS,PPLUS TR RRD-1 CTF CL A,
PYT,PPLUS TR GSC 2 CT FL RT,
PYZ,INVESCO EXCHANGE TRADED FD TR DWA BASIC MATL,
PZA,INVESCO EXCH TRADED FD TR II NATL AMT MUNI,
PZC,PIMCO CALIF MUN INCOME FD III COM,
PZG,PARAMOUNT GOLD NEV CORP COM,
PZN,PZENA INVT MGMT INC CLASS A,
PZT,INVESCO EXCH TRADED FD TR II NY AMT FRE MUN,
PZZA,PAPA JOHNS INTL INC COM,GTS Securities LLC
QABA,FIRST TR NASDAQ ABA CMNTY BK I UT COM SHS ETF,Belvedere Trading LLC
QADA,QAD INC CL A,Belvedere Trading LLC
QADB,QAD INC CL B,
QAI,INDEXIQ ETF TR HEDGE MLTI ETF,
QARP,DBX ETF TR XTRCKR RUSL 1000,
QAT,ISHARES TR MSCI QATAR ETF,
QBAK,QUALSTAR CORP COM NEW,
QCLN,FIRST TR EXCHANGE-TRADED FD NAS CLNEDG GREEN,Belvedere Trading LLC
QCOM,QUALCOMM INC COM,"Susquehanna Securities, LLC"
QCON,AMERICAN CENTY ETF TR QUALITY CONVER,
QCRH,QCR HOLDINGS INC COM,
QD,QUDIAN INC ADR,"Wolverine Trading, LLC"
QDEC,FIRST TR EXCHNG TRADED FD VIII FT CBOE GRWT100,
QDEF,FLEXSHARES TR QLT DIV DEF IDX,
QDEL,QUIDEL CORP COM,"Susquehanna Securities, LLC"
QDF,FLEXSHARES TR QUALT DIVD IDX,
QDIV,GLOBAL X FDS S&P 500 QLT ETF,
QDYN,FLEXSHARES TR QLT DIVDYN IDX,
QED,INDEXIQ ETF TR HDG EVE DRIV,
QEFA,SPDR INDEX SHS FDS MSCI EAFE STRTGC,
QELL,QELL ACQUISITION CORP CL A,Belvedere Trading LLC
QELLU,QELL ACQUISITION CORP UNIT EXP 100125,
QELLW,QELL ACQUISITION CORP WT EXP 100125,
QEMM,SPDR INDEX SHS FDS MSCI EMRG MKTS,
QFIN,360 DIGITECH INC AMERICAN DEP,"Susquehanna Securities, LLC"
QFTA,QUANTUM FINTECH ACQUISTIN CORP COMMON STOCK,
QFTA+,QUANTUM FINTECH ACQUISTIN CORP WT EXP 013026,
QFTA=,QUANTUM FINTECH ACQUISTIN CORP UNIT 013026,
QGEN,QIAGEN NV SHS NEW,"Susquehanna Securities, LLC"
QGRO,AMERICAN CENTY ETF TR STOXX US QLTY,
QH,QUHUO LTD ADS,
QID,PROSHARES TR ULTSHRT QQQ,Citadel Securities LLC
QINT,AMERICAN CENTY ETF TR QUALITY DIVRSFED,
QIWI,QIWI PLC SPON ADR REP B,"Susquehanna Securities, LLC"
QK,Q&K INTL GROUP LTD SPONSORED ADS,
QLC,FLEXSHARES TR US QUALITY CAP,
QLD,PROSHARES TR PSHS ULTRA QQQ,Citadel Securities LLC
QLGN,QUALIGEN THERAPEUTICS INC COM,
QLI,QILIAN INTL HLDG GROUP LTD COM,
QLS,INDEXIQ ETF TR LNG SHT TRACK,
QLTA,ISHARES TR A RATE CP BD ETF,
QLV,FLEXSHARES TR US QT LW VLTY,
QLVD,FLEXSHARES TR DEV MRK EX LOW,
QLVE,FLEXSHARES TR EMRG MKT QT LW,
QLYS,QUALYS INC COM,"Susquehanna Securities, LLC"
QMAR,FIRST TR EXCHNG TRADED FD VIII FT CBOE VST GRWT,
QMCO,QUANTUM CORP COM NEW,
QMJ,DIREXION SHS ETF TR S&P 500 HI MIN,
QMN,INDEXIQ ETF TR IQ HEDGMKT NUT,
QMOM,ALPHA ARCHITECT ETF TR US QUAN MOMENTUM,
QNST,QUINSTREET INC COM,"Wolverine Trading, LLC"
QPFF,AMERICAN CENTY ETF TR QUALITY PREFER,
QPT,ADVISORSHARES TR Q PORTFOLIO BLEN,
QPX,ADVISORSHARES TR Q DYNAMIC GROWTH,
QQC,SIMPLIFY EXCHANGE TRADED FUNDS NASDAQ 100 CNVX,
QQD,SIMPLIFY EXCHANGE TRADED FUNDS NASDAQ 100 DS CN,
QQEW,FIRST TR NAS100 EQ WEIGHTED IX SHS,"Susquehanna Securities, LLC"
QQH,NORTHERN LTS FD TR III HCM DEFND 100,
QQQ,INVESCO QQQ TR UNIT SER 1,"Wolverine Trading, LLC"
QQQE,DIREXION SHS ETF TR NAS100 EQL WGT,Belvedere Trading LLC
QQQJ,INVESCO EXCH TRADED FD TR II NASDAQNXTGEN100,Citadel Securities LLC
QQQM,INVESCO EXCH TRADED FD TR II NASDAQ 100 ETF,
QQQN,VICTORY PORTFOLIOS II VS NASDQ NXT 50,
QQQX,NUVEEN NASDAQ 100 DYNAMIC OVER COM SHS,
QQXT,FIRST TR EXCHANGE-TRADED FD NASDAQ 100 EX,
QRFT,EXCHANGE LISTED FDS TR QRAFT AI ENHCD,
QRHC,QUEST RESOURCE HLDG CORP COM NEW,
QRTEA,QURATE RETAIL INC COM SER A,"Susquehanna Securities, LLC"
QRTEB,QURATE RETAIL INC COM SER B,
QRTEP,QURATE RETAIL INC NT CAL 31,
QRVO,QORVO INC COM,"Susquehanna Securities, LLC"
QS,QUANTUMSCAPE CORP COM CL A,"Wolverine Trading, LLC"
QS+,QUANTUMSCAPE CORP WT EXP 112525,
QSR,RESTAURANT BRANDS INTL INC COM,Citadel Securities LLC
QSY,WISDOMTREE TR US QLT SHRHD YLD,
QTAP,INNOVATOR ETFS TR GROWTH ACCELE,
QTEC,FIRST TR NASDAQ 100 TECH INDX SHS,"Susquehanna Securities, LLC"
QTNT,QUOTIENT LTD SHS,"Wolverine Trading, LLC"
QTRX,QUANTERIX CORP COM,
QTS,QTS RLTY TR INC COM CL A,"Susquehanna Securities, LLC"
QTS-A,QTS RLTY TR INC 7.12% CUM PFD A,
QTS-B,QTS RLTY TR INC 6.50% CON PFD B,
QTT,QUTOUTIAO INC ADS REP SHS A,"Group One Trading, L.P."
QTUM,ETF SER SOLUTIONS DEFIANCE QUANT,
QTWO,Q2 HLDGS INC COM,Citadel Securities LLC
QUAD,QUAD / GRAPHICS INC COM CL A,"Susquehanna Securities, LLC"
QUAL,ISHARES TR MSCI USA QLT FCT,"Wolverine Trading, LLC"
QUIK,QUICKLOGIC CORP COM NEW,"Wolverine Trading, LLC"
QULL,UBS AG LONDON BRANCH NT LKD 51,
QUMU,QUMU CORP COM,"Group One Trading, L.P."
QUOT,QUOTIENT TECHNOLOGY INC COM,"Wolverine Trading, LLC"
QURE,UNIQURE NV SHS,Citadel Securities LLC
QUS,SPDR SER TR MSCI USA STRTGIC,
QVAL,ALPHA ARCHITECT ETF TR US QUAN VALUE,
QVCC,QVC INC FXD NT 68,
QVCD,QVC INC 6.375 SR NT 67,
QWLD,SPDR INDEX SHS FDS MSCI WRLD STRGIC,
QYLD,GLOBAL X FDS NASDAQ 100 COVER,"Wolverine Trading, LLC"
QYLG,GLOBAL X FDS NASDQ 100 CVRDGW,
R,RYDER SYS INC COM,"Susquehanna Securities, LLC"
RA,BROOKFIELD REAL ASSETS INCOME SHS BEN INT,
RAAC,REVOLUTION ACCELERTN ACQU CORP COM CL A,
RAACU,REVOLUTION ACCELERTN ACQU CORP UNIT EXP 120125,
RAACW,REVOLUTION ACCELERTN ACQU CORP WT EXP 120125,
RAAS,CLOOPEN GROUP HOLDING LIMITED ADS,
RAAX,VANECK VECTORS ETF TR REAL ASSET ALC,
RACA,THERAPEUTICS ACQUISITION CORP COM CL A,
RACB,RESEARCH ALLIANCE CORP II COM CL A,
RACE,FERRARI N V COM,Citadel Securities LLC
RAD,RITE AID CORP COM,"Susquehanna Securities, LLC"
RADA,RADA ELECTR INDS LTD COM PAR NEW,
RADI,RADIUS GLOBAL INFRASTRCTRE INC COM CL A,
RAFE,PIMCO EQUITY SER RAFI ESG US,
RAIL,FREIGHTCAR AMER INC COM,"Susquehanna Securities, LLC"
RALS,PROSHARES TR RAFI LG SHT FD,
RAMP,LIVERAMP HLDGS INC COM,Citadel Securities LLC
RAND,RAND CAP CORP COM NEW,
RAPT,RAPT THERAPEUTICS INC COM,
RARE,ULTRAGENYX PHARMACEUTICAL INC COM,Citadel Securities LLC
RASF,RAIT FINANCIAL TRUST COM NEW,
RASFD,RASFD,
RAVE,RAVE RESTAURANT GROUP INC COM,Citadel Securities LLC
RAVI,FLEXSHARES TR READY ACC VARI,
RAVN,RAVEN INDS INC COM,"Susquehanna Securities, LLC"
RAYC,ADVISORS INNER CIRCLE FD III RAYLIANT QUANTAM,
RBA,RITCHIE BROS AUCTIONEERS COM,"Susquehanna Securities, LLC"
RBAC,REDBALL ACQUISITION CORP COM CL A,"Susquehanna Securities, LLC"
RBAC+,REDBALL ACQUISITION CORP WT EXP 081722,
RBAC=,REDBALL ACQUISITION CORP UNITS,
RBB,RBB BANCORP COM,
RBBN,RIBBON COMMUNICATIONS INC COM,"Wolverine Trading, LLC"
RBC,REGAL BELOIT CORP COM,"Susquehanna Securities, LLC"
RBCAA,REPUBLIC BANCORP INC KY CL A,
RBCN,RUBICON TECHNOLOGY INC COM NEW,
RBIN,ETF SER SOLUTIONS NATIONWIDE RSK,
RBKB,RHINEBECK BANCORP INC COM,
RBLX,ROBLOX CORP CL A,Citadel Securities LLC
RBNC,RELIANT BANCORP INC COM,
RBND,SPDR SER TR BBG SASB CRPT ES,
RBUS,ETF SER SOLUTIONS NATIONWIDE ETF,
RC,READY CAPITAL CORP COM,
RC-B,READY CAPITAL CORP PFD B 8.625%,
RC-C,READY CAPITAL CORP 6.25 CNV PFD C,
RC-D,READY CAPITAL CORP PFD SER D 7.625%,
RCA,READY CAPITAL CORP 7% CN SR NT 2023,
RCB,READY CAPITAL CORP FXD NT 26,
RCC,READY CAPITAL CORP NT CAL 26,
RCD,INVESCO EXCHANGE TRADED FD TR S&P500 EQL DIS,
RCEL,AVITA MEDICAL INC COM,
RCG,RENN FD INC COM,
RCHG,RECHARGE ACQUISITION CORP COM CL A,
RCHGU,RECHARGE ACQUISITION CORP UNIT EX,
RCHGW,RECHARGE ACQUISITION CORP WT EXP 100527,
RCI,ROGERS COMMUNICATIONS INC CL B,"Wolverine Trading, LLC"
RCII,RENT A CTR INC NEW COM,GTS Securities LLC
RCKT,ROCKET PHARMACEUTICALS INC COM,Citadel Securities LLC
RCKY,ROCKY BRANDS INC COM,
RCL,ROYAL CARIBBEAN GROUP COM,Citadel Securities LLC
RCLF,ROSECLIFF ACQUISITION CORP I COM CL A,
RCLFU,ROSECLIFF ACQUISITION CORP I UNIT,
RCLFW,ROSECLIFF ACQUISITION CORP I WT EXP 021126,
RCM,R1 RCM INC COM,Citadel Securities LLC
RCMT,RCM TECHNOLOGIES INC COM NEW,"Wolverine Trading, LLC"
RCON,RECON TECHNOLOGY LTD SHS NEW,
RCS,PIMCO STRATEGIC INCOME FD COM,
RCUS,ARCUS BIOSCIENCES INC COM,
RDCM,RADCOM LTD SHS NEW,
RDFI,COLLABORATIVE INVESTMNT SER TR RAREVIEW DYNAMIC,
RDFN,REDFIN CORP COM,Morgan Stanley & Co. LLC
RDHL,REDHILL BIOPHARMA LTD SPONSORED ADS,"Susquehanna Securities, LLC"
RDI,READING INTL INC CL A,Belvedere Trading LLC
RDIB,READING INTL INC CL B,
RDIV,INVESCO EXCH TRADED FD TR II S&P ULTRA DIVIDE,
RDN,RADIAN GROUP INC COM,Morgan Stanley & Co. LLC
RDNT,RADNET INC COM,GTS Securities LLC
RDOG,ALPS ETF TR REIT DIVIDE DOGS,
RDS.A,ROYAL DUTCH SHELL PLC SPONS ADR A,Citadel Securities LLC
RDS.B,ROYAL DUTCH SHELL PLC SPON ADR B,Citadel Securities LLC
RDUS,RADIUS HEALTH INC COM NEW,Citadel Securities LLC
RDVT,RED VIOLET INC COM,
RDVY,FIRST TR EXCHANGE-TRADED FD VI RISNG DIVD ACHIV,
RDWR,RADWARE LTD ORD,GTS Securities LLC
RDY,DR REDDYS LABS LTD ADR,Citadel Securities LLC
RE,EVEREST RE GROUP LTD COM,GTS Securities LLC
REAL,THE REALREAL INC COM,"Susquehanna Securities, LLC"
REC,EMLES TR REAL ESTATE CRD,
RECS,COLUMBIA ETF TR I RESH ENHNC COR,
REDU,RISE ED CAYMAN LTD SPONSORED ADR,"Group One Trading, L.P."
REED,REEDS INC COM,"Group One Trading, L.P."
REET,ISHARES TR GLOBAL REIT ETF,"Wolverine Trading, LLC"
REFR,RESEARCH FRONTIERS INC COM,"Wolverine Trading, LLC"
REG,REGENCY CTRS CORP COM,"Susquehanna Securities, LLC"
REGI,RENEWABLE ENERGY GROUP INC COM NEW,"Susquehanna Securities, LLC"
REGL,PROSHARES TR S&P MDCP 400 DIV,"Wolverine Trading, LLC"
REGN,REGENERON PHARMACEUTICALS COM,GTS Securities LLC
REI,RING ENERGY INC COM,Belvedere Trading LLC
REIT,ALPS ETF TR ACTIVE REIT ETF,
REK,PROSHARES TR SHRT RL EST FD,"Wolverine Trading, LLC"
REKR,REKOR SYSTEMS INC COM,"Wolverine Trading, LLC"
RELI,RELIANCE GLOBAL GROUP INC COM NEW,
RELIW,RELIANCE GLOBAL GROUP INC WT A EXP 020126,
RELL,RICHARDSON ELECTRS LTD COM,
RELX,RELX PLC SPONSORED ADR,
RELYQ,REAL IND INC COM,
REM,ISHARES TR MORTGE REL ETF,"Susquehanna Securities, LLC"
REML,CREDIT SUISSE NASSAU BRANCH XLNKS REIT ETN36,
REMX,VANECK VECTORS ETF TR RARE EARTH STRAT,"Susquehanna Securities, LLC"
RENN,RENREN INC SPONSORED ADS,"Susquehanna Securities, LLC"
REPH,RECRO PHARMA INC COM,"Susquehanna Securities, LLC"
REPL,REPLIMUNE GROUP INC COM,Citadel Securities LLC
REPX,RILEY EXPLORATION PERMIAN INC COM,
RES,RPC INC COM,"Group One Trading, L.P."
RESD,WISDOMTREE TR INTL ESG FUND,
RESE,WISDOMTREE TR EMERG MKTS ESG,
RESN,RESONANT INC COM,"Susquehanna Securities, LLC"
RESP,WISDOMTREE TR US ESG FUND,
RETA,REATA PHARMACEUTICALS INC CL A,Citadel Securities LLC
RETL,DIREXION SHS ETF TR RETAIL BULL 3X,Belvedere Trading LLC
RETO,RETO ECO SOLUTIONS INC COM,
REV,REVLON INC CL A NEW,GTS Securities LLC
REVG,REV GROUP INC COM,"Wolverine Trading, LLC"
REVHU,REVOLUTION HEALTHCAR AQ CORP SAILUNITEX031826,
REVS,COLUMBIA ETF TR I RESH ENHNC VLU,
REW,PROSHARES TR ULSHRT TECH NEW,"Wolverine Trading, LLC"
REX,REX AMERICAN RES CORP COM,
REXR,REXFORD INDL RLTY INC COM,"Wolverine Trading, LLC"
REXR-A,REXFORD INDL RLTY INC RED PFD SER A,
REXR-B,REXFORD INDL RLTY INC 5.875% PFD SER B,
REXR-C,REXFORD INDL RLTY INC 5.625 CUM PFD C,
REXXQ,REX ENERGY CORPORATION COM NEW,
REYN,REYNOLDS CONSUMER PRODS INC COM,Citadel Securities LLC
REZ,ISHARES TR RESIDENTIAL MULT,"Susquehanna Securities, LLC"
REZI,RESIDEO TECHNOLOGIES INC COM,"Wolverine Trading, LLC"
RF,REGIONS FINANCIAL CORP NEW COM,"Susquehanna Securities, LLC"
RF-A,REGIONS FINANCIAL CORP NEW DEPSHS1/40PF A,
RF-B,REGIONS FINANCIAL CORP NEW DEP SHS PFD B,
RF-C,REGIONS FINANCIAL CORP NEW 5.7 DP RP PFD C,
RFAP,FIRST TR EXCH TRADED FD III RIVRFRNT DY ASIA,
RFCI,ALPS ETF TR RIVERFRONT DYM,
RFDA,ALPS ETF TR RIVERFRNT DYMC,
RFDI,FIRST TR EXCH TRADED FD III RIVRFRNT DYN DEV,
RFEM,FIRST TR EXCH TRADED FD III RIVR FRNT DYN,
RFEU,FIRST TR EXCH TRADED FD III RIVRFRNT DYN EUR,
RFFC,ALPS ETF TR RIVERFRNT FLEX,
RFG,INVESCO EXCHANGE TRADED FD TR S&P MDCP400 PR,
RFI,COHEN & STEERS TOTAL RETURN RL COM,
RFIL,RF INDS LTD COM PAR $0.01,
RFL,RAFAEL HLDGS INC COM CL B,
RFM,RIVERNORTH FLEXIBLE MUN INCOME COM,
RFMZ,RIVERNORTH FLEXIBLE MUNI INCME COM,
RFP,RESOLUTE FST PRODS INC COM,"Susquehanna Securities, LLC"
RFUN,ALPS ETF TR RIVERFRONT UNC,
RFV,INVESCO EXCHANGE TRADED FD TR S&P MDCP400 VL,
RGA,REINSURANCE GRP OF AMERICA INC COM NEW,Morgan Stanley & Co. LLC
RGCO,RGC RES INC COM,
RGEN,REPLIGEN CORP COM,Citadel Securities LLC
RGI,INVESCO EXCHANGE TRADED FD TR S&P500 EQL IND,
RGLD,ROYAL GOLD INC COM,"Group One Trading, L.P."
RGLS,REGULUS THERAPEUTICS INC COM NEW,"Susquehanna Securities, LLC"
RGNX,REGENXBIO INC COM,Citadel Securities LLC
RGP,RESOURCES CONNECTION INC COM,"Susquehanna Securities, LLC"
RGR,STURM RUGER & CO INC COM,GTS Securities LLC
RGS,REGIS CORP MINN COM,Citadel Securities LLC
RGSE,REAL GOODS SOLAR INC CL A 2017,
RGT,ROYCE GLOBAL VALUE TR INC COM,
RH,RH COM,"Wolverine Trading, LLC"
RHE,REGIONAL HEALTH PPTYS INC COM,
RHE-A,REGIONAL HEALTH PPTYS INC 10.875% PFD A,
RHI,ROBERT HALF INTL INC COM,GTS Securities LLC
RHP,RYMAN HOSPITALITY PPTYS INC COM,"Susquehanna Securities, LLC"
RHS,INVESCO EXCHANGE TRADED FD TR S&P500 EQL STP,
RIBT,RICEBRAN TECHNOLOGIES COM NEW,
RICE,RICE ACQUISITION CORP COM CL A,
RICE+,RICE ACQUISITION CORP WT EXP 102627,
RICE=,RICE ACQUISITION CORP UNIT EX,
RICK,RCI HOSPITALITY HLDGS INC COM,"Susquehanna Securities, LLC"
RIDE,LORDSTOWN MOTORS CORP COM CL A,Citadel Securities LLC
RIG,TRANSOCEAN LTD REG SHS,"Susquehanna Securities, LLC"
RIGL,RIGEL PHARMACEUTICALS INC COM NEW,"Susquehanna Securities, LLC"
RIGS,ALPS ETF TR RIVRFRNT STR INC,
RILY,B. RILEY FINANCIAL INC COM,"Group One Trading, L.P."
RILYG,B. RILEY FINANCIAL INC SR NT 7.25% 27,
RILYH,B. RILEY FINANCIAL INC 7.375% SR NT 23,
RILYI,B. RILEY FINANCIAL INC 6.875 NT 23,
RILYK,B. RILEY FINANCIAL INC SR NT 26,
RILYL,B. RILEY FINANCIAL INC 7.375 DP CUM B,
RILYM,B. RILEY FINANCIAL INC 6.375% RILYM 25,
RILYN,B. RILEY FINANCIAL INC NT 26,
RILYO,B. RILEY FINANCIAL INC FXD NT,
RILYP,B. RILEY FINANCIAL INC 6.875 DP SH PF A,
RILYT,B. RILEY FINANCIAL INC 6 SR NT 2028,
RINF,PROSHARES TR INFLATN EXPECTNS,
RING,ISHARES INC MSCI GBL GOLD MN,"Susquehanna Securities, LLC"
RIO,RIO TINTO PLC SPONSORED ADR,"Susquehanna Securities, LLC"
RIOT,RIOT BLOCKCHAIN INC COM,"Susquehanna Securities, LLC"
RISN,NORTHERN LTS FD TR IV INSPIRE TACTICAL,
RIV,RIVERNORTH OPPORTUNITIES FD IN COM,
RIVE,RIVERVIEW FINL CORP NEW COM,
RJA,SWEDISH EXPT CR CORP ROG AGRI ETN22,Citadel Securities LLC
RJF,RAYMOND JAMES FINL INC COM,GTS Securities LLC
RJI,SWEDISH EXPT CR CORP ROG TTL ETN 22,Citadel Securities LLC
RJN,SWEDISH EXPT CR CORP RG ENRGY ETN22,"Wolverine Trading, LLC"
RJZ,SWEDISH EXPT CR CORP RG METAL ETN22,
RKDA,ARCADIA BIOSCIENCES INC COM NEW,
RKT,ROCKET COS INC COM CL A,Citadel Securities LLC
RKTA=,ROCKET INTERNET GRWT OPRT CORP UNIT,
RL,RALPH LAUREN CORP CL A,Citadel Securities LLC
RLAY,RELAY THERAPEUTICS INC COM,"Susquehanna Securities, LLC"
RLG,Russell 1000 Growth Index,"Susquehanna Securities, LLC"
RLGT,RADIANT LOGISTICS INC COM,"Susquehanna Securities, LLC"
RLGY,REALOGY HLDGS CORP COM,Morgan Stanley & Co. LLC
RLI,RLI CORP COM,"Susquehanna Securities, LLC"
RLJ,RLJ LODGING TR COM,"Wolverine Trading, LLC"
RLJ-A,RLJ LODGING TR CUM CONV PFD A,
RLMD,RELMADA THERAPEUTICS INC COM,"Group One Trading, L.P."
RLV,Russell 1000 Value Index,"Susquehanna Securities, LLC"
RLX,RLX TECHNOLOGY INC SPONSORED ADS,Citadel Securities LLC
RLY,SSGA ACTIVE ETF TR MULT ASS RLRTN,
RM,REGIONAL MGMT CORP COM,
RMAX,RE MAX HLDGS INC CL A,Citadel Securities LLC
RMBI,RICHMOND MUT BANCORPORATION COM,
RMBL,RUMBLEON INC COM CL B,
RMBS,RAMBUS INC DEL COM,"Susquehanna Securities, LLC"
RMCF,ROCKY MTN CHOCOLATE FACTORY IN COM,
RMD,RESMED INC COM,"Susquehanna Securities, LLC"
RMED,RA MED SYS INC COM,
RMGB,RMG ACQUISITION CORP II CL A SHS,
RMGBU,RMG ACQUISITION CORP II UNIT EXP 120925,
RMGBW,RMG ACQUISITION CORP II WT EXP 122725,
RMGC,RMG ACQUISITION CORP III CL A SHS,
RMGCU,RMG ACQUISITION CORP III UNIT EX 020826,
RMGCW,RMG ACQUISITION CORP III WT EXP 020826,
RMI,RIVERNORTH OPPORTUNISTIC MUN COM,
